Shock Spread,PsiRR,CE,Tax,JFP(U),U VF,Avg. Open Submkt,Gross W,Net W,Urate,UU,EE,b,transfers,Utility,VFU VF ben,U VF noben,budget deficit
     0.07500000,     0.00000000,     0.66594519,   -19.92307161,     0.03788795,     0.34212112,   -21.86204563,   -20.39758938,     0.97763696,     0.94059630,     0.05381918,     0.65787888,     0.00568207,     0.22105263,     0.65105263,    -0.05158133,   -19.92307161,            NaN,   -21.66777924,     0.00000804,
     0.10000000,     0.00000000,     0.67416306,   -20.17433561,     0.03873308,     0.33875536,   -22.17351387,   -20.69146782,     0.96571983,     0.92831452,     0.05432486,     0.66124464,     0.00536384,     0.22105263,     0.65105263,    -0.06365979,   -20.17433561,            NaN,   -21.90914994,     0.00000492,
     0.00000000,     0.00000000,     0.66842694,   -19.76390520,     0.03772536,     0.34473916,   -21.55167393,   -20.17242662,     0.97951893,     0.94256622,     0.05343230,     0.65526084,     0.00490293,     0.22473684,     0.65473684,    -0.04859168,   -19.76390520,            NaN,   -21.55169170,    -0.00000586,
     0.02500000,     0.00000000,     0.67369867,   -19.86270075,     0.03815646,     0.34372475,   -21.67719170,   -20.28758423,     0.97185414,     0.93477163,     0.05358154,     0.65627525,     0.00510825,     0.22473684,     0.65473684,    -0.05639163,   -19.86270075,            NaN,   -21.61539435,     0.00001376,
     0.05000000,     0.00000000,     0.67721697,   -20.02274436,     0.03878214,     0.33986406,   -21.88342564,   -20.46775734,     0.96680513,     0.92931036,     0.05415724,     0.66013594,     0.00528255,     0.22473684,     0.65473684,    -0.06187668,   -20.02274436,            NaN,   -21.75722437,     0.00000542,
     0.07500000,     0.00000000,     0.66955035,   -19.85405826,     0.03806681,     0.34221177,   -21.77214145,   -20.32993047,     0.97787545,     0.94065084,     0.05380569,     0.65778823,     0.00571595,     0.22473684,     0.65473684,    -0.05083265,   -19.85405826,            NaN,   -21.57749804,    -0.00000686,
     0.10000000,     0.00000000,     0.67254301,   -20.07085315,     0.03880460,     0.33712981,   -22.04525955,   -20.56899713,     0.97352412,     0.93574691,     0.05457251,     0.66287019,     0.00566830,     0.22473684,     0.65473684,    -0.05556721,   -20.07085315,            NaN,   -21.78067252,    -0.00001502,
     0.00000000,     0.00000000,     0.67885232,   -19.84516078,     0.03849105,     0.34311199,   -21.60893459,   -20.25087824,     0.96990322,     0.93257062,     0.05367210,     0.65688801,     0.00488558,     0.22842105,     0.65842105,    -0.05779253,   -19.84516078,            NaN,   -21.60893870,    -0.00000997,
     0.02500000,     0.00000000,     0.67702913,   -19.84880508,     0.03855587,     0.34170969,   -21.64050244,   -20.27135586,     0.97251510,     0.93501893,     0.05388049,     0.65829031,     0.00499819,     0.22842105,     0.65842105,    -0.05546156,   -19.84880508,            NaN,   -21.57857482,    -0.00000020,
     0.05000000,     0.00000000,     0.67869816,   -19.95805759,     0.03896458,     0.33877316,   -21.79474053,   -20.39922663,     0.97012353,     0.93232308,     0.05432216,     0.66122684,     0.00533058,     0.22842105,     0.65842105,    -0.05817949,   -19.95805759,            NaN,   -21.66951754,    -0.00001981,
     0.07500000,     0.00000000,     0.67745825,   -19.90243266,     0.03871124,     0.34037172,   -21.79987992,   -20.39611648,     0.97189909,     0.93427567,     0.05408084,     0.65962828,     0.00507471,     0.22842105,     0.65842105,    -0.05636036,   -19.90243266,            NaN,   -21.60503843,    -0.00001925,
     0.10000000,     0.00000000,     0.68301548,   -20.15548103,     0.03957177,     0.33576975,   -22.10867044,   -20.66925561,     0.96399141,     0.92584457,     0.05478145,     0.66423025,     0.00524570,     0.22842105,     0.65842105,    -0.06464766,   -20.15548103,            NaN,   -21.84622742,    -0.00001215,
     0.00000000,     0.00000000,     0.67592459,   -19.86266305,     0.03901721,     0.33718487,   -21.60217103,   -20.26279168,     0.97955493,     0.94133542,     0.05456408,     0.66281513,     0.00427539,     0.23210526,     0.66210526,    -0.04818522,   -19.86266305,            NaN,   -21.60219277,     0.00000692,
